RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q,makat_dir
10049,49,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,טירת כרמל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12.0,3487.9,2.3,35,22.93,31.4,6.77,52,291,1499.7,8102.9,27.8,,3.6,24.5,23.8,49.2,28.7,21.4,,,14.2,18.3,33.8,3.8,,,,,,,,10.5,ימי חול - 12:00-14:59,2024,2,10049-1
10049,49,2,אגד,חיפה עירוני,מטרופולין חיפה,טירת כרמל,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.8,3177.0,2.2,36,21.24,30.51,7.76,52,293,1277.9,6914.9,23.6,,14.7,28.5,22.9,43.6,22.6,10.9,,12.3,14.2,20.9,21.1,0.0,,,,,,,,5.1,ימי חול - 12:00-14:59,2024,2,10049-2
10060,60,1,אגד,חיפה פרברי,מטרופולין חיפה,זכרון יעקב,זכרון יעקב,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.8,46.9,0.4,22,24.77,18.89,37.16,1,6,3.0,18.3,3.1,,,3.0,,,,,,,3.3,,,,,,,,,,,,שישי - 06:00-08:59,2024,2,10060-1
10066,66,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,רמת יוחנן,אזורי,מאסף,סדיר,עירוני,אוטובוס,2,3.5,192.9,0.5,16,13.26,15.84,40.29,8,44,18.0,103.8,2.4,,0.4,2.8,5.9,,1.6,1.2,,,6.2,1.3,,0.0,,,,,,,,,שישי - 06:00-08:59,2024,2,10066-1
10066,66,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,רמת יוחנן,קרית אתא,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,3.5,152.4,1.7,7,15.33,13.7,14.08,8,44,47.2,256.9,5.8,,0.7,9.3,16.4,,3.6,0.7,,,7.0,6.6,,0.3,,,,,,,,,ימי חול - 09:00-11:59,2024,2,10066-2
10070,70,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.4,281.4,1.5,31,18.92,29.81,12.93,5,30,69.6,415.0,13.8,,,12.4,,,2.1,18.0,,,,,13.4,,,,,,,,,,ימי חול - 19:00-23:59,2024,2,10070-1
10070,70,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.6,403.0,1.6,32,17.72,32.51,13.03,7,42,109.3,628.6,15.0,,15.3,15.7,,,,,,6.4,13.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10070-2
10070,70,3,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.1,2608.6,1.9,57,19.07,56.95,10.06,27,144,939.8,4889.8,34.0,,,18.9,36.9,47.8,28.9,,,,8.4,21.0,47.5,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10070-3
10071,71,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.9,1418.6,1.1,26,21.7,24.61,15.67,29,159,275.3,1498.4,9.4,,,9.1,7.0,15.2,7.8,8.5,,,5.2,8.4,10.9,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10071-1
10071,71,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.5,1502.5,1.4,26,17.2,29.65,15.29,32,176,375.2,2048.2,11.6,,9.3,12.2,10.6,16.0,9.7,,,5.4,10.8,11.0,15.4,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10071-2
10072,72,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,כפר חסידים א',עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.2,3860.1,1.7,44,26.88,36.16,7.59,40,226,1173.8,6464.0,28.6,,11.6,28.1,21.5,46.9,24.6,30.6,,16.3,26.3,24.8,33.1,12.6,,,,,,,,9.0,ימי חול - 12:00-14:59,2024,2,10072-1
10072,72,2,אגד,חיפה עירוני,מטרופולין חיפה,כפר חסידים א',חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.0,3920.7,1.8,45,25.3,37.94,7.43,41,229,1282.7,7015.7,30.6,,5.3,29.4,31.0,61.5,27.4,23.3,,3.6,21.9,38.8,49.9,4.0,,,,,,,,12.6,ימי חול - 12:00-14:59,2024,2,10072-2
10076,76,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,יגור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.0,4362.9,1.8,46,21.05,51.31,9.59,44,243,1426.0,7797.8,32.1,,,34.6,30.2,50.9,22.5,24.4,,,21.5,30.7,36.6,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10076-1
10076,76,2,אגד,חיפה עירוני,מטרופולין חיפה,יגור,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.7,4466.2,2.2,49,19.2,58.44,8.62,43,239,1804.6,9725.4,40.7,,,32.6,41.2,58.1,33.2,54.9,,,21.1,27.0,44.8,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10076-2
10077,77,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,יגור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.9,2946.1,0.9,57,22.5,50.4,18.37,29,157,484.9,2584.0,16.5,,,11.3,12.2,25.7,14.4,21.5,,,7.5,11.3,23.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10077-1
10077,77,2,אגד,חיפה עירוני,מטרופולין חיפה,יגור,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.7,3318.3,1.0,61,21.77,59.81,16.72,28,153,611.2,3283.3,21.5,,,19.0,24.4,31.3,15.0,21.4,,,10.8,17.2,27.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10077-2
10078,78,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.8,1829.8,1.6,33,19.13,33.87,11.55,31,169,550.1,2974.0,17.6,,,14.1,17.6,27.0,12.9,13.9,,,15.0,14.8,17.4,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10078-1
10078,78,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.6,2014.4,1.8,32,16.99,37.43,12.08,35,190,662.9,3531.3,18.6,,8.0,18.0,22.3,26.0,15.1,,,8.5,9.7,18.7,27.5,,,,,,,,,,שישי - 12:00-14:59,2024,2,10078-2
10079,79,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.2,947.2,0.9,61,22.9,42.45,17.03,7,57,119.5,852.4,15.0,,,,,,,15.7,,,6.5,,54.0,7.0,,,,,5.8,14.6,7.2,12.8,שישי - 12:00-14:59,2024,2,10079-1
10079,79,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.8,663.5,0.7,69,21.46,49.77,22.07,4,36,40.5,487.1,13.5,,,,,,0.1,12.6,,,,,13.6,,,,,,17.5,32.5,16.5,15.2,שבת - 12:00-14:59,2024,2,10079-2
10080,80,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,19.8,253.7,1.2,23,22.76,52.2,15.24,3,15,57.4,308.3,20.6,,,,,19.9,,,,,,,10.6,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10080-1
10080,80,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,10.3,126.7,2.6,26,19.86,31.12,6.85,2,12,57.8,327.0,27.2,,,28.9,,,,,,,19.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10080-2
10081,81,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,3.0,61.4,1.8,6,23.19,7.76,3.45,1,8,20.6,108.0,13.5,,,18.5,,2.1,,,,,,,5.0,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10081-1
10081,81,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,3.4,34.4,2.6,4,7.8,26.15,17.43,2,10,18.0,90.0,9.0,,,,,9.0,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10081-2
10082,82,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.3,44.0,3.4,37,17.58,24.91,5.98,1,6,30.0,150.0,25.0,,,,,18.7,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10082-1
10082,82,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,6.7,87.9,4.2,26,15.02,26.76,5.27,2,12,65.2,365.3,30.4,,,32.6,,,,,,,19.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10082-2
10083,83,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,3.9,65.3,9.8,14,11.05,21.18,2.38,2,12,108.3,641.8,53.5,,,54.2,,,,,,,50.2,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10083-2
10084,84,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,5,11.4,460.9,1.1,22,21.53,31.77,19.17,8,49,90.9,487.3,9.9,,,24.4,,7.5,3.2,,,,7.0,8.3,5.2,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10084-2
10085,85,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,כפר ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,1.9,20.6,0.8,5,10.83,10.53,42.12,2,11,2.7,16.5,1.5,,,,,1.4,,,,,,3.0,,,,,,,,,,,שישי - 09:00-11:59,2024,2,10085-1
10085,85,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,9.5,307.3,1.3,30,19.67,28.98,14.03,6,33,73.9,408.9,12.4,,,13.8,,10.8,,,,,12.4,14.6,,,,,,,,,,,שישי - 09:00-11:59,2024,2,10085-2
10089,89,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.5,51.3,1.2,26,21.37,23.87,13.43,1,6,8.9,64.0,10.7,,,,,8.9,,,,,,19.5,,,,,,,,,,,שישי - 09:00-11:59,2024,2,10089-1
10089,89,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.0,47.7,0.4,24,24.38,19.69,34.08,1,6,4.0,20.8,3.5,,,4.0,,,,,,,0.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10089-2
10091,91,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.7,58.6,1.6,33,26.22,26.77,8.68,1,5,18.5,92.5,18.5,,,,,18.5,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10091-1
10091,91,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.6,63.4,2.0,31,22.47,28.3,7.91,1,6,22.9,128.8,21.5,,,22.9,,,,,,,14.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10091-2
10092,92,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,כפר חסידים א',עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.2,43.2,3.0,26,14.89,29.01,7.94,1,6,25.9,131.5,21.9,,,,,25.9,,,,,,,2.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10092-1
10092,92,2,אגד,חיפה עירוני,מטרופולין חיפה,כפר חסידים א',רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.0,28.1,3.2,17,14.92,16.09,7.58,1,7,12.5,89.1,12.7,,,12.5,,,,,,,11.5,15.1,,,,,,,,,,,שישי - 09:00-11:59,2024,2,10092-2
10093,93,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.3,37.9,5.8,21,16.26,23.25,3.83,1,6,26.7,218.6,36.4,,,,,26.7,,,,,,85.1,,,,,,,,,,,שישי - 09:00-11:59,2024,2,10093-1
10093,93,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.6,39.4,2.9,23,20.58,19.24,6.1,1,6,21.3,113.5,18.9,,,21.3,,,,,,,7.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10093-2
10096,96,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.9,239.9,1.0,28,24.57,26.62,14.79,4,22,40.3,237.6,10.8,,,,,9.6,,,,,,18.0,,,,,,,,,,,שישי - 09:00-11:59,2024,2,10096-1
10096,96,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.8,224.5,2.1,30,17.0,34.59,10.1,4,23,85.2,472.5,20.5,,,21.3,,,,,,,15.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10096-2
10097,97,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,14.6,305.7,0.7,65,22.19,39.48,23.71,4,22,42.9,219.8,10.0,,,,,12.0,6.8,,,,,2.5,2.8,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10097-1
10098,98,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,14.6,87.7,2.0,26,24.15,36.27,7.29,1,6,30.5,179.0,29.8,,,,,29.6,,,,,,,25.5,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10098-1
10098,98,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.6,81.9,2.1,21,19.96,40.88,8.62,1,6,29.6,170.8,28.5,,,29.6,,,,,,,22.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10098-2
10099,99,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.0,54.2,0.8,25,17.94,30.1,25.03,1,6,7.1,43.3,7.2,,,7.1,,,,,,,7.8,,,,,,,,,,,,שישי - 06:00-08:59,2024,2,10099-1
10102,102,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,16.6,33.3,0.5,36,21.12,47.16,37.73,0,2,0.9,15.0,7.5,0.9,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10102-1
10102,102,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,17.2,257.6,0.5,44,22.09,46.72,32.65,0,15,7.8,128.8,8.6,1.3,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10102-2
10104,104,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,39.5,552.8,0.3,69,35.04,67.64,36.47,0,14,7.7,155.8,11.1,1.1,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10104-1
10104,104,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,20.9,41.8,0.3,46,27.83,45.06,49.16,0,2,0.7,11.0,5.5,0.7,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10104-2
10105,105,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,גבעת זאב,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,2,29.9,432.4,0.3,63,30.52,58.78,34.17,0,14,7.9,144.5,10.3,1.1,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10105-1
10105,105,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,גבעת זאב,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,28.6,57.3,0.3,54,26.75,64.15,45.82,0,2,1.7,16.8,8.4,1.7,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10105-2
10106,106,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.8,282.9,0.9,65,21.95,59.59,18.28,0,13,14.4,254.3,19.6,2.4,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10106-1
10106,106,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.2,42.3,0.5,61,21.29,59.75,33.66,0,2,2.0,21.3,10.6,2.0,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10106-2
10107,107,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.8,43.5,0.2,45,25.99,50.33,58.64,0,2,0.3,10.3,5.2,0.3,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10107-1
10107,107,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,23.9,310.9,0.3,55,27.0,53.11,39.53,0,13,5.7,104.8,8.1,1.0,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,2,10107-2
10109,109,1,קווים,חשמונאים,י-ם,נוף איילון,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,39.1,508.7,0.4,11,46.47,50.48,18.61,2,13,32.8,211.6,16.3,,,18.6,,,11.4,,,,10.3,,16.0,,,,,,,,,21.3,שבת - 19:00-23:59,2024,2,10109-1
10109,109,2,קווים,חשמונאים,י-ם,ירושלים,נוף איילון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,38.8,621.0,0.4,12,44.79,51.98,19.28,3,16,42.1,258.8,16.2,,,,,18.6,12.2,11.3,,,,,,0.0,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10109-2
10110,110,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,34.6,3455.6,0.3,21,46.03,45.1,31.08,18,100,161.7,870.6,8.7,,3.4,12.1,7.3,11.2,6.9,9.8,,,3.5,4.3,7.8,8.0,,,,,,,,6.8,ימי חול - 06:00-08:59,2024,2,10110-1
10110,110,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,5,34.0,3964.3,0.2,31,43.11,47.32,35.44,20,111,169.0,889.2,8.0,,,9.9,13.6,13.0,5.5,5.2,,,3.8,12.3,3.3,3.3,,,,,,,,2.8,ימי חול - 09:00-11:59,2024,2,10110-2
10112,112,1,אגד,"רשל""צ פרברי",מרכז,תל אביב יפו,פלמחים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.9,155.7,0.3,13,40.45,38.42,25.61,1,6,10.8,54.0,9.0,,,10.4,0.4,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10112-1
10115,115,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.4,8981.1,3.1,45,17.5,52.8,6.72,103,583,4864.6,27493.0,47.2,,12.2,40.4,48.4,75.0,39.2,40.0,,10.8,34.2,53.8,69.6,35.9,,,,,,,31.9,34.7,ימי חול - 12:00-14:59,2024,2,10115-1
10115,115,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,15.0,8276.0,2.9,49,18.51,48.62,6.66,97,552,4274.7,24181.1,43.8,,13.6,39.3,48.8,73.7,34.5,27.3,,7.5,31.9,52.2,68.7,15.0,,,,,,,36.3,30.8,ימי חול - 12:00-14:59,2024,2,10115-2
10116,116,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,37.5,374.8,0.3,25,45.46,49.49,26.39,2,10,22.5,112.5,11.2,,0.4,22.1,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10116-1
10116,116,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,37.5,374.6,0.2,25,40.45,55.62,43.91,2,10,15.2,76.0,7.6,,,,,9.9,5.3,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10116-2
10120,120,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.6,225.7,0.4,54,30.38,44.63,32.46,2,10,16.5,82.5,8.2,,,,,,8.2,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,2,10120-1
10120,120,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,23.0,598.1,0.4,50,30.01,45.98,28.86,5,26,47.7,248.5,9.6,,0.0,15.4,8.4,,,,,,10.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10120-2
10122,122,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,31.2,780.4,0.5,57,23.38,80.07,28.06,5,25,85.6,428.0,17.1,,,,,21.9,15.9,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10122-1
10122,122,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,31.6,981.0,0.8,56,27.44,69.1,15.92,6,31,158.1,807.3,26.0,,15.1,28.0,,,,,,,16.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10122-2
10123,123,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.2,9375.3,2.6,44,19.19,53.78,7.28,95,542,4273.6,24015.5,44.3,,13.4,40.2,37.2,70.3,42.7,43.7,,11.4,33.8,42.6,60.9,31.5,,,,,,,23.0,32.2,ימי חול - 12:00-14:59,2024,2,10123-1
10123,123,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,17.6,9420.4,2.1,42,22.61,46.7,7.09,89,509,3576.6,20105.7,39.5,,19.1,41.6,40.1,61.6,31.7,35.3,,15.8,32.0,38.2,49.8,19.1,,,,,,,28.0,27.2,ימי חול - 12:00-14:59,2024,2,10123-2
10124,124,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,26.8,1259.1,0.7,60,25.42,63.26,19.41,9,47,177.5,919.0,19.6,,,,,42.2,12.2,15.2,,,,,15.8,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10124-1
10124,124,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,27.4,1751.4,0.9,58,24.99,65.79,16.23,12,64,297.6,1556.8,24.3,,4.4,30.6,24.7,,17.7,,,,20.0,17.6,13.5,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10124-2
10130,130,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מטה בנימין,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.1,529.5,0.3,13,37.28,24.3,36.19,7,35,28.2,141.0,4.0,,,5.0,2.7,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,10130-1
10130,130,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מטה בנימין,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.6,523.9,0.2,11,37.14,23.59,43.18,7,36,23.2,118.0,3.3,,,,,6.4,2.1,2.2,,,,,2.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,10130-2
